latency_mean_ms,latency_std_ms,confidence_mean,confidence_std,entropy_mean,entropy_std,top2_diff_mean
176.0536951251197,62.80815824769117,0.381933628115803,0.18642406855390195,4.223148733377457,0.859087306793971,0.32116812048479915
148.52037674972962,45.36636453592023,0.3767432081513107,0.16907127514048395,3.9603390991687775,0.8900733109749489,0.27562217926606536
172.39482362492708,60.10556407727996,0.29189985897392035,0.25434139646747844,4.469539374113083,1.4134861222622241,0.2025915936101228
151.4554204995875,65.25066865237211,0.33879954367876053,0.1946277941244076,4.107363641262054,0.9918713250045584,0.24057731218636036
175.4063531243446,57.28476296242561,0.32386876503005624,0.19498019239377568,4.598496735095978,1.1092837896832741,0.27714895689859986
135.93822624989116,40.414252003696376,0.31357957469299436,0.19175425977802826,4.22619041800499,1.538752006871009,0.20822680369019508
223.74444237539137,64.12231447502764,0.33354115718975663,0.2470982154572967,4.352433681488037,1.3656910863268448,0.2637487309984863
162.3435911260458,60.85192351495517,0.3374837562441826,0.26833677130980094,4.252832993865013,1.615117154910476,0.2800946170464158
173.41011862572486,63.36373077767478,0.2891034968197346,0.23354573597930067,4.583094209432602,1.0908473598292336,0.2350555914454162
135.1758549999431,42.81787806959343,0.33134319074451923,0.2637520602155576,4.430817633867264,1.562658897180819,0.28152704727835953
208.51427225079533,69.19398270424627,0.329551481641829,0.2661078071100949,4.45739783346653,1.5341492957305674,0.2787933060899377
160.74432699952013,77.20599232573822,0.16278459131717682,0.1187231994403204,5.446534037590027,0.5807395557519112,0.10424576606601477
249.67721675056964,67.57831077956105,0.39884927589446306,0.28480528783242876,3.912116140127182,1.620398544782826,0.3294243826530874
173.99349162678845,92.47043813617427,0.22870234167203307,0.13708027136206183,5.117970526218414,0.842184033616719,0.1695022559724748
147.42516975002218,70.24175752260602,0.344369500875473,0.2526052810242537,4.081683114171028,1.400448161648725,0.2505613127723336
125.09323037556896,40.926352119852545,0.43734636809676886,0.3065769049100007,3.7099487483501434,1.87093128066044,0.36676837923005223
160.02971412399347,79.3492141237099,0.21656969049945474,0.11409738533769714,5.1838661432266235,0.574543283497353,0.15630121948197484
184.86757987557212,89.03692145892657,0.20535117201507092,0.16993077881148724,5.195675253868103,0.8626724816955516,0.15300906728953123
160.24963974996353,69.3098203381464,0.3618918536230922,0.29925112405237386,4.03427791595459,1.8288370956045648,0.2801761915907264
179.27984212565207,118.05731205472183,0.40909974183887243,0.27404989497224036,3.9429254680871964,1.730057780237391,0.3645812962204218
151.6524653761735,64.68798146219366,0.3310183263383806,0.25768771953819325,4.551704525947571,1.4954592862220415,0.2791471250820905
172.84389937412925,76.83253165129106,0.2547176410444081,0.19951126691310142,4.810759827494621,1.319946030970597,0.18654153123497963
171.6387834994748,77.28062563986808,0.3290995880961418,0.21773031072900337,4.461777627468109,1.2895038258280744,0.2563998110126704
260.89012862485106,80.9122254933596,0.37086676247417927,0.1859219477395217,4.4015007466077805,1.2050480134878654,0.32118752133101225
186.1694071239981,56.41448650239326,0.3134037465788424,0.22583046361766612,4.36446987092495,1.3683744170583465,0.2236403941642493
151.4269736235292,46.03630417641268,0.3984027486294508,0.29608204275677447,4.104846104979515,1.8092880125224158,0.3596941800788045
149.51900750202185,66.97236296709693,0.32560729421675205,0.25116519513671315,4.563074737787247,1.29025034112212,0.2902277905959636
135.2739738749733,64.67652011879098,0.2662502252496779,0.1383288760367646,4.480460852384567,0.9075776962889326,0.16322627943009138
101.7907439991177,3.2313717059515206,0.47876365296542645,0.1500942029313845,3.8474970757961273,0.910624455921611,0.4330899380147457
114.54667050202261,83.49299017800054,0.3356926064006984,0.20600167100226435,4.264248311519623,1.3280213085900625,0.2508735372684896
135.9100413737906,44.190870108990346,0.2665706528350711,0.23381624007552368,4.842949956655502,1.2220036893917565,0.20679899398237467
124.62180474994966,40.10315762282356,0.28496766462922096,0.11344878856814303,4.705294698476791,0.6426806149323816,0.19447677675634623
160.97982750034134,63.10216970835884,0.21652477653697133,0.14973668317084812,5.051105171442032,0.913932500340041,0.15137304784730077
159.85713025020232,63.854568454454814,0.4024937287904322,0.2855888389853712,3.9767151325941086,1.5989424396307568,0.35440384363755584
124.49188912523823,56.96564284143724,0.5257368851453066,0.2957442614064391,3.350603461265564,1.8409861085466706,0.4853364732116461
175.9551943750921,125.66759972730159,0.2682749191299081,0.17664434627906525,4.841328054666519,1.0789988847481813,0.20112551702186465
162.36901100000978,78.46784084244852,0.3381446744315326,0.30407127213214286,4.438861563801765,1.9383499650664169,0.2900476222857833
137.40854899879196,42.01054915481984,0.20127586275339127,0.10495450448874716,4.683974027633667,0.8660915422661579,0.0638374020345509
149.08761550123018,46.15654830918501,0.36166319996118546,0.14026567862910064,4.020855903625488,0.9343264142546573,0.27947510965168476
148.90427087448188,66.7595788024603,0.31566194351762533,0.14870257249799695,4.387595355510712,1.0552220818734344,0.2307376628741622
183.20272124856274,74.61484171805036,0.27568921633064747,0.10723182293258327,4.590064525604248,0.61692455827931,0.15903699584305286
138.2789862500431,44.31419726831837,0.3918835138902068,0.23812036379273163,4.0699450969696045,1.3586842679207725,0.32873142743483186
110.79138875084027,28.830639655871632,0.21415082132443786,0.16681746862717572,4.993146508932114,0.8710382100658672,0.14850785490125418
161.76403999907052,67.23540571594232,0.2457296522334218,0.12973999817676313,4.843289613723755,0.4948209846396981,0.1747159785591066
136.25495787528052,38.56727525317438,0.34553995076566935,0.21315799800473567,4.4869334399700165,1.1597601317726793,0.30028016958385706
112.00074037515151,53.76704126380217,0.33680432033725083,0.24376279833028733,4.381713658571243,1.2451158295178142,0.27174710878171027
222.86866012382234,59.73158155745416,0.44293942768126726,0.2101682805960999,3.837081015110016,1.1845057932132317,0.39456825517117977
175.0410401264162,43.947362643447875,0.31416571279987693,0.2513283822083098,4.531172007322311,1.395764430961515,0.26076995488256216
160.57373062449187,97.84520687839293,0.30401215655729175,0.19345860276258364,4.6788524985313416,0.9856210616131592,0.2501317602582276
173.37632162434602,78.14636498577086,0.3022157729137689,0.23235584401820109,4.835055202245712,1.2376827304677904,0.26896646502427757
174.81927737571823,65.04232109106023,0.24848109297454357,0.19505277893790912,4.743698239326477,1.139463447359074,0.17031526612117887
189.2265273754674,58.47081619482992,0.4352785684168339,0.2397769662917422,3.9369356632232666,1.3044339890261663,0.40040889428928494
226.02132037536649,64.44641706532676,0.29421953205019236,0.1951271039430273,4.52159970998764,1.257294551098045,0.21402706811204553
150.53920887476124,99.72839656331317,0.4641573093831539,0.25345124451386186,3.6057851314544678,1.4924408709892574,0.3975693779066205
148.70097400125815,62.4608371630563,0.1741406386718154,0.09557090420901901,5.231619834899902,0.6906552084863739,0.08997402060776949
149.95022637322108,45.68394617294567,0.375234492123127,0.25652814881878083,4.263414055109024,1.5430573089314397,0.34133674344047904
123.53575437464315,38.275120097892405,0.40148570016026497,0.2336081557123285,4.160253323614597,1.4883956531695766,0.3495985781773925
125.19807974967989,40.60184507113049,0.32847081311047077,0.19835359408738895,3.974679112434387,1.2936979646850124,0.1922967340797186
197.43225012371113,66.45782768732552,0.3436108073219657,0.2155965927357823,4.235822349786758,1.231336746400299,0.25811259681358933
163.6130433771541,65.62583925635556,0.3176891962066293,0.20841290129026074,4.4724481999874115,1.124307290098902,0.2615113486535847
134.93223625118844,61.84864609119727,0.18631587596610188,0.139284632739811,5.123537659645081,0.8700926773963009,0.10114445583894849
186.34704050327855,31.595740342552833,0.3039216287434101,0.09060713057330398,4.595096319913864,0.6187246280270254,0.23002345394343138
123.78471400006674,39.81473217942943,0.37263404997065663,0.3202427234966195,4.254535362124443,1.842561375675684,0.3408089727163315
174.20868924909882,76.7306212317956,0.28520997893065214,0.2440446061613232,4.614257678389549,1.361778470207507,0.23012573132291436
171.10890300045867,64.25590510539591,0.40925158746540546,0.2520295339366819,4.133636564016342,1.552343718674877,0.37230684980750084
123.70120912419225,42.85576349268874,0.3389640711247921,0.25259385897430964,4.312774211168289,1.566154723764541,0.2719009565189481
121.75489737455791,33.58393616965464,0.23460784973576665,0.18790973234299066,4.789578527212143,1.1592433675098155,0.17305068392306566
173.3676168742022,60.18336884528638,0.3534555518999696,0.19619304298924736,4.391044616699219,1.133625153161328,0.3061800787691027
161.15093012285797,46.59117786719123,0.2981319800019264,0.25641016980640163,4.495557963848114,1.571254739710272,0.2338270884938538
184.88814812462806,75.26961512636633,0.250893609598279,0.1986123729038633,4.890617460012436,1.3685359323619772,0.17631465010344982
137.3273653762226,80.22164837244009,0.35033449716866016,0.20740301473183412,4.281356960535049,1.0917911515449334,0.3055896991863847
101.41920112528169,2.363811697738683,0.30489839147776365,0.24455732505260191,4.57592748105526,1.2939052650205227,0.25358476862311363
187.78641499920923,94.80277910518086,0.3286798424087465,0.230381750144917,4.216914877295494,1.2771760858355603,0.24857576726935804
199.6998033764612,69.62834014003107,0.3521266598254442,0.22726580621573253,4.372605517506599,1.4061283302085161,0.3046959089115262
150.29278524889378,66.074074864012,0.2515389136970043,0.18537918205755186,4.78394541144371,1.3310091726662763,0.16260988358408213
110.54388949924032,30.827603676984246,0.45245254319161177,0.2218489417469028,3.600162595510483,1.1377499062605572,0.39515686593949795
186.17591525071475,74.17504261828344,0.2709264284931123,0.20958474468897018,4.614483058452606,1.2913820802413283,0.1934784813784063
150.8916601242163,63.024680687312,0.4102078606374562,0.2688930452209597,4.092881768941879,1.574855029593714,0.36824957048520446
149.16442587309575,68.38154270859103,0.19631352415308356,0.09808494409387265,5.129532158374786,0.5871641202003497,0.1082087429240346
151.4123706247119,45.50480851144355,0.38161923736333847,0.17474063516326707,4.212016046047211,0.9671381534431578,0.32261540088802576
210.51947899923107,86.31352543990498,0.23338214959949255,0.17936630378115445,4.911492705345154,0.8922972535623798,0.15858086477965117
161.6210542497356,84.34657582071648,0.3385234270244837,0.25052654090433374,4.39367301762104,1.4820015918040061,0.28113452857360244
147.5621987492559,47.605654208317326,0.3142747418023646,0.2946499650985567,4.5500845313072205,1.6377952356929288,0.2672251700423658
209.23541737465712,59.97818658972378,0.4857116527855396,0.2310924505167885,3.3929658830165863,1.6180765155277708,0.39455115143209696
161.84833650186192,63.14792926539867,0.2698791129514575,0.16434503367009615,4.795151740312576,0.7709817392922338,0.20363480830565095
135.80159474804532,42.35386244166849,0.27688811579719186,0.2847043384476627,4.812081068754196,1.7385834401363625,0.2310777553357184
188.26871275086887,58.08316855999561,0.3235055049881339,0.16897812542395518,4.3117464780807495,1.1742520694364957,0.1990012724418193
161.06961224977567,83.78696778088295,0.187815195415169,0.13462605051407558,4.954890802502632,1.2969886657236367,0.09013532428070903
122.24002099901554,39.92111559872418,0.4803508399054408,0.3386484068513641,3.515810240060091,2.092819160227624,0.44414337491616607
101.64140800134192,3.786390978004935,0.24931151419878006,0.14281837289912475,4.477718502283096,0.8969577551625884,0.1404351876117289
162.40266162549233,68.70844013476929,0.5004354603588581,0.2478623013090795,3.3728325720876455,1.5876874058073975,0.44380042888224125
175.28969362501812,102.03504698734426,0.5109716113656759,0.33658213953972294,3.2412465140223503,1.9388491362960347,0.46337616024538875
137.53836887553916,77.50174092270721,0.2799884034320712,0.24067752039486223,4.793911010026932,1.2883114571201468,0.23568655224516988
160.7514750021437,65.15298877716778,0.43156282510608435,0.3150144494372819,3.5947837233543396,1.70241178101822,0.36676109465770423
174.5793979989685,90.6544018262453,0.4883813038468361,0.1887323610923712,3.688963830471039,1.16238439261318,0.4365989500656724
136.87036574992817,44.377967255895044,0.3124149888753891,0.1778899829342176,4.63598757982254,1.102096959692924,0.25944457156583667
137.61452099697635,47.2809775835203,0.3133903555572033,0.19454742026643934,4.413812577724457,0.9969837132413897,0.24809232261031866
109.55088362516108,29.82745820852845,0.20082119246944785,0.11932469026665357,5.340856850147247,0.6605644625600555,0.14768401975743473
213.3595371260526,57.251979672206495,0.28220815397799015,0.17832122734454214,4.762867778539658,1.0746400561664649,0.22961647808551788
188.65221987653058,96.18638569539021,0.38775563426315784,0.2172323243926148,3.9328586757183075,1.2271524701154646,0.31224268674850464
149.24540937499842,68.0286125224438,0.32790525490418077,0.16185744674471986,4.273010700941086,1.097407559590911,0.21729058073833585
159.4579886259453,60.06443018094096,0.35635296162217855,0.24456674487743132,4.215819731354713,1.5233836156278995,0.28471070155501366
123.12734400165937,37.712244160997,0.19381094072014093,0.13110657172101267,5.094598710536957,0.9413791352169594,0.10584662575274706
137.05291887254134,43.69616196951194,0.19786069495603442,0.16475783984821418,5.1931842267513275,0.9443726881097894,0.14336144784465432
212.78765462466254,55.8445925201266,0.22954304795712233,0.19982152699156228,4.998214513063431,1.2959300757738177,0.1680782181210816
174.62025587610697,64.33948820442065,0.3890291592106223,0.2844790403078017,4.137942463159561,1.670975443830355,0.3436825470998883
185.52463812557107,54.84310057920676,0.3484140606597066,0.20217928767789933,4.389524847269058,1.44172556440016,0.28629725659266114
171.04526712500956,60.7080908894605,0.4208653960376978,0.304915008560143,3.6743008494377136,2.0132519173025085,0.3236694158986211
151.33939800034568,64.27121757387863,0.28051625937223434,0.18307499652360434,4.813378274440765,1.042785424676989,0.2204941171221435
112.85755800236075,26.93529558987003,0.2511198930442333,0.23383201380834182,4.933753848075867,1.4308072869494468,0.20048141852021217
87.38673237530747,26.56309437000526,0.23733731918036938,0.14601099447559213,5.1245085299015045,0.8303148437493093,0.1942032165825367
99.68390775065927,1.0265015856908613,0.2514618020504713,0.1731812406406711,4.825282603502274,0.8785233524494046,0.17884952016174793
90.76626637852314,27.518615540592705,0.38508459692820907,0.29455573246083916,3.9134685695171356,2.0507614147763733,0.30554854357615113
137.337180747636,47.8549939192842,0.42337798047810793,0.23615407184822937,3.947129413485527,1.3271002499528237,0.3744592145085335
170.71955537358008,60.50243055204135,0.2743703252635896,0.21758054851203895,4.588116347789764,1.3967675962030333,0.18708378169685602
185.81296224965627,62.0034878283742,0.30821759393438697,0.2659930472555793,4.5418908298015594,1.5156702113495348,0.2652908470481634
147.44824412628077,81.09618113625933,0.28859435580670834,0.2870570828176859,4.7410091161727905,1.6293749758464782,0.24666416249237955
197.75331562323117,65.23468262912681,0.3816202636808157,0.1847931297367503,4.072374135255814,0.9478954938481221,0.323174437507987
161.95479087673448,82.31391677075257,0.4310591509565711,0.3112769875670493,3.69734475761652,1.908984739781335,0.3569826246239245
200.90079274996242,80.7026447769556,0.49760590493679047,0.2672700601159998,3.251107409596443,1.619729087697514,0.42843659594655037
199.68615262496314,86.18398276657548,0.24688999145291746,0.17252060623337495,4.630769431591034,0.9876291055459928,0.1569466998334974
211.57551074884395,87.45448826702281,0.2795414859429002,0.13566539654501855,4.675193279981613,0.7991308615514687,0.18714390648528934
196.63386999945942,71.40865995847174,0.4227863969281316,0.2680415788856748,3.9908515699207783,1.7572092928616294,0.3727222867310047
